"week_num","Hours_Above_80","Hours_Above_75","Hours_Below_50","Avg_HourlyRelativeHumidity","Avg_HourlyWetBulbTemperature","Avg_HourlyWindSpeed","Lagged_week_num"
"2006-43",0,0,119,69.9907834101383,44,8.77880184331797,"2006-42"
"2006-44",0,0,181,77.5852713178295,40.8988326848249,3.25193798449612,"2006-43"
"2006-45",0,0,78,87.1460317460317,49.5555555555556,3.2,"2006-44"
"2006-46",0,0,59,85.1866666666666,53.5,6.24,"2006-45"
"2006-47",0,0,246,80.6969696969697,38.9204545454545,6.23863636363636,"2006-46"
"2006-48",0,0,151,84.7518796992481,45.777358490566,5.80827067669173,"2006-47"
"2006-49",0,0,173,60.59375,29.4607329842932,7.13541666666667,"2006-48"
"2006-50",0,0,160,79.504347826087,41.2838427947598,4.8695652173913,"2006-49"
"2006-51",0,0,145,68.8102564102564,38.5670103092784,5.62564102564103,"2006-50"
"2006-52",0,0,253,75.7606177606178,33.0466926070039,4.36614173228346,"2006-51"
"2007-01",0,0,159,77.3230240549828,44.8969072164948,7.84879725085911,"2006-52"
"2007-02",0,0,205,74.6269841269841,38.1071428571429,6.69444444444444,"2007-01"
"2007-03",0,0,267,72.3895131086143,30.4794007490637,5.46067415730338,"2007-02"
"2007-04",0,0,203,61.0295566502463,20.3251231527094,4.07881773399015,"2007-03"
"2007-05",0,0,217,62.4516129032258,24.2222222222222,5.15668202764977,"2007-04"
"2007-06",0,0,168,43.5654761904762,15.9404761904762,8.70833333333333,"2007-05"
"2007-07",0,0,226,57.3362831858407,23.25,9.92477876106194,"2007-06"
"2007-08",0,0,213,62.3842592592593,27.4305555555556,6.15277777777778,"2007-07"
"2007-09",0,0,263,76.7172413793104,33.7413793103448,4.80344827586206,"2007-08"
"2007-10",0,0,167,49.4347826086956,23.2065217391305,8.85326086956522,"2007-09"
"2007-11",0,0,217,73.3103448275862,35.3524904214559,8.98850574712644,"2007-10"
"2007-12",0,0,190,67.5872340425532,35.3914893617021,7.77446808510639,"2007-11"
"2007-13",0,0,170,59.5112107623319,37.2780269058296,5.75336322869955,"2007-12"
"2007-14",0,0,240,71.4875,35.15,7,"2007-13"
"2007-15",0,0,214,69.0171673819742,37.2403433476395,8.63948497854077,"2007-14"
"2007-16",0,3,231,75.1565495207668,41.0511182108626,12.4501607717042,"2007-15"
"2007-17",2,11,135,76.1166077738516,47.547703180212,3.82685512367491,"2007-16"
"2007-18",0,0,73,50.1139896373057,44.3471502590674,6.53367875647668,"2007-17"
"2007-19",8,17,43,68.9958847736626,52.5473251028806,5.82716049382716,"2007-18"
"2007-20",2,6,124,77.1582278481013,48.503164556962,6.66025641025641,"2007-19"
"2007-21",30,42,61,65.3436123348018,53.1145374449339,3.64678899082569,"2007-20"
"2007-22",24,47,14,72.5450980392157,59.2,4.13698630136987,"2007-21"
"2007-23",0,11,6,78.4395973154363,59.5637583892617,5.34420289855073,"2007-22"
"2007-24",11,28,20,73.1094890510949,57.029197080292,5.86516853932584,"2007-23"
"2007-25",16,43,5,65.7488372093023,60.106976744186,4.99056603773585,"2007-24"
"2007-26",54,81,0,64.2673796791444,65.9197860962567,5.95027624309392,"2007-25"
"2007-27",32,63,16,70.36,62.252,5.46558704453441,"2007-26"
"2007-28",71,134,0,73.4701492537313,67.7761194029851,5.01550387596899,"2007-27"
"2007-29",35,115,0,75.2147239263804,66.739263803681,3.08307692307692,"2007-28"
"2007-30",67,131,0,73.779359430605,68.2989323843416,3.83274021352313,"2007-29"
"2007-31",81,121,0,72.5543071161049,69.0973782771536,3.19083969465649,"2007-30"
"2007-32",44,115,0,74.1146953405018,64.3763440860215,3.39068100358423,"2007-31"
"2007-33",30,84,20,74.0553505535055,62.0666666666667,3.44943820224719,"2007-32"
"2007-34",33,68,3,75.1184668989547,61.6748251748252,2.993006993007,"2007-33"
"2007-35",45,71,36,73.921686746988,57.9728915662651,1.7710843373494,"2007-34"
"2007-36",31,58,27,70.9531914893617,59.9404255319149,4.32905982905983,"2007-35"
"2007-37",0,24,109,78.0183486238532,54.319018404908,2.93883792048929,"2007-36"
"2007-38",13,32,166,78.9906103286385,51.725352112676,2.06352941176471,"2007-37"
"2007-39",23,59,37,69.2699115044248,59.858407079646,4.46460176991151,"2007-38"
"2007-40",19,40,87,77.9055374592834,57.472312703583,2.24262295081967,"2007-39"
"2007-41",0,0,30,77.5050847457627,54.9593220338983,3.84406779661017,"2007-40"
"2007-42",0,7,98,75.8532423208191,52.9863481228669,3.62457337883958,"2007-41"
"2007-43",1,8,72,75.3519163763066,51.9335664335664,4.96853146853147,"2007-42"
"2007-44",0,0,121,66.5,42.4380530973451,5.83555555555555,"2007-43"
"2007-45",0,0,170,67.3942307692308,36.3125,3.97596153846154,"2007-44"
"2007-46",0,0,176,72.0111524163569,40.3059701492537,5.19330855018588,"2007-45"
"2007-47",0,0,213,74.15503875969,36.8837209302325,4.00772200772201,"2007-46"
"2007-48",0,0,139,64.2211055276382,37.0353535353535,5.91959798994975,"2007-47"
"2007-49",0,0,209,70.4784688995215,27.4306220095694,4.83253588516746,"2007-48"
"2007-50",0,0,286,79.135761589404,30.8907284768212,4.63576158940397,"2007-49"
"2007-51",0,0,272,79.0726643598616,29.8373702422145,5.23875432525951,"2007-50"
"2007-52",0,0,201,74.8488888888889,35.8705357142857,5.23555555555556,"2007-51"
"2008-01",0,0,259,64.4015444015444,25.4015444015444,7.00772200772201,"2007-52"
"2008-02",0,0,152,75.704641350211,42.0464135021097,5.64135021097046,"2008-01"
"2008-03",0,0,275,73.72,28.2690909090909,4.99636363636363,"2008-02"
"2008-04",0,0,230,67.2086956521739,24,6.54782608695652,"2008-03"
"2008-05",0,0,197,66.4278846153846,32.6682692307692,7.05769230769231,"2008-04"
"2008-06",0,0,347,85.9570200573066,34.6561604584527,4.11174785100287,"2008-05"
"2008-07",0,0,197,68.4244897959184,30.7102040816326,8.19183673469388,"2008-06"
"2008-08",0,0,207,70.3,30.184,7.23999999999999,"2008-07"
"2008-09",0,0,257,72.15953307393,29.0038910505837,5.94941634241245,"2008-08"
"2008-10",0,0,218,78.0726643598616,40.1280276816609,7.66666666666667,"2008-09"
"2008-11",0,0,197,67.6146341463415,32.4048780487805,5.62926829268293,"2008-10"
"2008-12",0,0,186,55.9113300492611,32.8226600985222,8.96551724137931,"2008-11"
"2008-13",0,0,188,61.8423645320197,32.7881773399015,5.93103448275862,"2008-12"
"2008-14",0,0,207,77.3763837638377,41.1623616236162,7.52222222222222,"2008-13"
"2008-15",0,0,161,76.2222222222222,42.425925925926,3.96296296296296,"2008-14"
"2008-16",0,7,100,52.8895027624309,39.7182320441989,3.76795580110497,"2008-15"
"2008-17",2,8,118,66.4009009009009,45.5765765765766,3.61261261261261,"2008-16"
"2008-18",0,0,172,79.5193548387097,45.2953736654804,5.07792207792208,"2008-17"
"2008-19",0,3,145,73.3320895522388,46.0085106382979,4.65037593984962,"2008-18"
"2008-20",0,0,124,68.2139737991266,46.1875,5.54185022026432,"2008-19"
"2008-21",0,2,70,62.0368421052632,47.1631578947368,5.72631578947368,"2008-20"
"2008-22",2,16,28,66.259067357513,54.0725388601036,6.94240837696335,"2008-21"
"2008-23",28,45,10,80.3377926421405,57.5685618729097,4.21404682274247,"2008-22"
"2008-24",55,76,4,68.859649122807,62.75,3.48684210526316,"2008-23"
"2008-25",8,33,2,77.6996466431095,59.9010600706714,3.90106007067138,"2008-24"
"2008-26",25,84,0,80.2356902356902,66.3367003367003,3.31615120274914,"2008-25"
"2008-27",45,68,0,80.1487889273356,66.4290657439446,3.44599303135888,"2008-26"
"2008-28",73,103,0,69.652380952381,67.4238095238095,6.09047619047619,"2008-27"
"2008-29",82,117,0,75.8484848484848,65.7609427609428,2.98310810810811,"2008-28"
"2008-30",36,95,0,81.3110465116279,67.4186046511628,5.17732558139535,"2008-29"
"2008-31",54,83,0,79.2739273927393,65.8184818481848,2.48184818481848,"2008-30"
"2008-32",7,37,0,82.7469512195122,61.7774390243902,2.49079754601227,"2008-31"
"2008-33",11,48,0,81.0532915360501,61.6551724137931,2.7115987460815,"2008-32"
"2008-34",18,49,20,77.3807829181495,57.5302491103203,2.7829181494662,"2008-33"
"2008-35",14,45,20,76.4131274131274,59.992277992278,3.12741312741313,"2008-34"
"2008-36",26,110,0,79.9292604501608,64.9549839228296,4.77491961414791,"2008-35"
"2008-37",0,12,60,84.394578313253,58.8403614457831,3.22590361445783,"2008-36"
"2008-38",7,16,112,81.155487804878,51.1310975609756,1.97865853658537,"2008-37"
"2008-39",0,0,141,86.922891566265,54.7831325301205,2.56144578313253,"2008-38"
"2008-40",0,0,72,81.900641025641,53.676282051282,3.1923076923077,"2008-39"
"2008-41",0,0,155,77.5604395604395,45,2.34798534798535,"2008-40"
"2008-42",0,0,113,78.36,47.3,3.476,"2008-41"
"2008-43",0,0,141,74.3940677966102,43.4745762711864,6.33050847457627,"2008-42"
"2008-44",0,0,176,72.2828685258964,39.2709163346614,4.47410358565737,"2008-43"
"2008-45",0,0,88,86.3538011695907,50.5877192982456,3.62573099415205,"2008-44"
"2008-46",0,0,100,76.456,48.3,5.832,"2008-45"
"2008-47",0,0,167,46.8083832335329,24.6287425149701,7.1377245508982,"2008-46"
"2008-48",0,0,198,80.9747899159664,36.9411764705882,4.93697478991596,"2008-47"
"2008-49",0,0,188,70.7056074766355,34.3785046728972,5.40654205607476,"2008-48"
"2008-50",0,0,186,75.8373983739837,36.9387755102041,8.37804878048781,"2008-49"
"2008-51",0,0,323,84.3682719546742,29.7337110481586,6.30028328611898,"2008-50"
"2008-52",0,0,177,76.532751091703,35.3493449781659,7.89519650655022,"2008-51"
"2009-01",0,0,104,57.3942307692308,19.375,7.56730769230769,"2008-52"
"2009-02",0,0,268,75.7355371900827,26.396694214876,5.91417910447761,"2009-01"
"2009-03",0,0,267,75.4569288389513,19.5430711610487,3.20224719101124,"2009-02"
"2009-04",0,0,244,73.1311475409836,22.4467213114754,4.41393442622951,"2009-03"
"2009-05",0,0,216,71.6111111111111,22.9814814814815,4.54166666666667,"2009-04"
"2009-06",0,0,227,69.793991416309,23.5321888412017,7.1244635193133,"2009-05"
"2009-07",0,0,173,63.2074468085106,32.1914893617021,7.08510638297872,"2009-06"
"2009-08",0,0,234,74.5598290598291,29.4102564102564,6.99572649572649,"2009-07"
"2009-09",0,0,200,68.2522522522523,29.7207207207207,9.13063063063063,"2009-08"
"2009-10",0,0,204,66.824034334764,27.4291845493562,8.49785407725322,"2009-09"
"2009-11",0,0,223,72.7457627118644,34.0805084745763,6.3771186440678,"2009-10"
"2009-12",0,0,194,70.4536585365854,32.4536585365854,4.73170731707317,"2009-11"
"2009-13",0,0,194,69.1743119266055,36.1834862385321,6.3348623853211,"2009-12"
"2009-14",0,0,171,84.0957095709571,44.4950495049505,6.25165562913908,"2009-13"
"2009-15",0,0,233,77.1103202846975,39.3167259786477,6.42704626334519,"2009-14"
"2009-16",0,0,111,54.0706521739131,38.1358695652174,5.33695652173913,"2009-15"
"2009-17",9,14,72,75.9285714285715,50.3650793650794,8.05577689243028,"2009-16"
"2009-18",6,13,37,70.4520547945205,50.7625570776256,6.15981735159817,"2009-17"
"2009-19",0,0,50,83.7517482517482,52.2587412587413,5.93333333333333,"2009-18"
"2009-20",0,1,87,78.8297101449276,49.963768115942,4.57090909090909,"2009-19"
"2009-21",13,23,29,63.8994974874372,53.1708542713568,4.89447236180904,"2009-20"
"2009-22",1,16,40,79.3230769230769,53.3615384615385,3.73846153846154,"2009-21"
"2009-23",4,7,6,78.9003984063745,54.7290836653386,4.47011952191235,"2009-22"
"2009-24",0,5,0,85.9121621621621,57.7736486486486,2.81694915254237,"2009-23"
"2009-25",0,1,60,86.7313019390582,57.0083102493075,5.05540166204986,"2009-24"
"2009-26",2,17,0,88.9100257069409,60.8431876606684,6.18814432989692,"2009-25"
"2009-27",1,33,0,86.5761772853185,62.7839335180055,3.56571428571429,"2009-26"
"2009-28",4,25,53,83.8490028490029,57.4843304843305,3.58285714285715,"2009-27"
"2009-29",23,57,4,76.1944444444444,62.9523809523809,4.29083665338645,"2009-28"
"2009-30",16,49,0,87.3871951219512,65.0884146341463,4.89634146341464,"2009-29"
"2009-31",36,118,0,85.6380952380952,69.2698412698413,4.70700636942675,"2009-30"
"2009-32",28,62,4,80.1962264150943,63.5849056603774,2.91320754716981,"2009-31"
"2009-33",43,60,0,85.2279411764706,66.6727941176471,2.86764705882353,"2009-32"
"2009-34",80,153,0,82.4248120300752,71.8308270676692,4.81203007518797,"2009-33"
"2009-35",20,48,0,83.3701067615659,63.9893238434164,3.288256227758,"2009-34"
"2009-36",5,20,157,84.5811965811966,51.7521367521368,1.08262108262108,"2009-35"
"2009-37",0,7,80,88.304945054945,56.706043956044,2.92582417582418,"2009-36"
"2009-38",0,10,88,81.3693379790941,50.1010452961672,2.86062717770035,"2009-37"
"2009-39",2,17,105,86.046204620462,53.3046357615894,3.49174917491749,"2009-38"
"2009-40",0,0,31,82.4937238493724,55.3221757322176,4.30962343096234,"2009-39"
"2009-41",0,0,50,77.9353448275862,51.4094827586207,5.19827586206897,"2009-40"
"2009-42",0,0,226,81.18359375,39.7890625,5.92578125,"2009-41"
"2009-43",0,0,144,80.360294117647,45.9595588235294,5.07720588235295,"2009-42"
"2009-44",0,0,137,86.9163498098859,44.557251908397,4.15209125475285,"2009-43"
"2009-45",0,0,170,75.3497536945813,38.0693069306931,3.43349753694581,"2009-44"
"2009-46",0,0,47,80.5744680851063,50.6042553191489,5.77542372881356,"2009-45"
"2009-47",0,0,254,83.9788519637462,39.1570996978852,2.50453172205438,"2009-46"
"2009-48",0,0,253,85.1853146853147,44.6118881118881,6.91958041958042,"2009-47"
"2009-49",0,0,149,78.5882352941176,40.1221719457014,7.58371040723982,"2009-48"
"2009-50",0,0,229,75.1659574468085,32.2765957446809,6.25957446808511,"2009-49"
"2009-51",0,0,228,66.4868421052632,25.9254385964912,8.1140350877193,"2009-50"
"2009-52",0,0,215,73.3606557377049,29.7901234567902,6.66803278688524,"2009-51"
"2009-53",0,0,124,68.3951612903226,23.9274193548387,5.83064516129032,"2009-52"
"2010-01",0,0,186,62.9139784946237,20.9516129032258,5.69354838709677,"2009-53"
